participantID,speed,trial,side_foot_strike1,time_foot_strike1,side_foot_strike2,time_foot_strike2,side_foot_off1,time_foot_off1,side_foot_off2,time_foot_off2,side_foot_strike3,time_foot_strike3,side_foot_strike4,time_foot_strike4,side_foot_off3,time_foot_off3
2014031,5,5,l,0.049999975,l,0.9799999,r,0.150000006,r,1.110000014,r,0.519999981,r,1.469999909,l,0.629999995
2014033,1,1,l,0.049999896,l,2.820000172,r,0.420000017,r,3.260000229,r,1.429999828,r,4.139999866,l,1.960000038
2014033,1,2,l,0.049999811,l,3.029999733,r,0.489999861,r,3.669999599,r,1.580000043,r,4.620000362,l,2.009999752
2014033,1,3,l,0.049999963,l,2.75999999,r,0.460000038,r,3.249999762,r,1.549999952,r,4.210000038,l,1.930000067
2014033,1,4,r,0.050000019,r,2.819999933,l,0.439999878,l,3.25999999,l,1.500000119,l,4.269999981,r,1.830000043
2014033,2,1,r,0.049999952,r,1.630000114,l,0.309999943,l,1.889999866,l,0.829999924,l,2.429999828,r,1.099999905
2014033,2,2,r,0.049999971,r,1.559999943,l,0.270000011,l,1.789999962,l,0.799999952,l,2.309999943,r,1.059999943
2014033,2,3,r,0.050000038,r,1.570000052,l,0.280000061,l,1.870000243,l,0.819999993,l,2.370000124,r,1.060000062
2014033,2,4,r,0.050000068,r,1.630000234,l,0.320000052,l,1.900000215,l,0.830000043,l,2.429999828,r,1.120000005
2014033,3,1,r,0.04999999,r,1.319999933,l,0.25000003,l,1.50999999,l,0.689999998,l,1.909999847,r,0.859999955
2014033,3,2,l,0.050000023,l,1.24000001,r,0.219999984,r,1.410000086,r,0.650000036,r,1.840000153,l,0.830000103
2014033,3,3,l,0.050000023,l,1.289999962,r,0.229999974,r,1.480000019,r,0.670000017,r,1.900000095,l,0.880000055
2014033,4,1,l,0.050000004,l,1.110000014,r,0.180000007,r,1.259999871,r,0.590000093,r,1.620000005,l,0.729999959
2014033,4,2,l,0.049999956,l,1.080000043,r,0.189999938,r,1.2299999,r,0.570000052,r,1.610000014,l,0.720000029
2014033,4,3,r,0.049999971,r,1.119999886,l,0.169999972,l,1.269999981,l,0.579999924,l,1.639999866,r,0.730000019
2014033,4,4,r,0.050000019,r,1.050000072,l,0.170000017,l,1.179999948,l,0.550000012,l,1.540000081,r,0.689999878
2014033,4,5,l,0.049999971,l,1.069999933,r,0.169999972,r,1.220000029,r,0.559999943,r,1.579999924,l,0.699999928
2014033,5,1,l,0.050000057,l,0.9799999,r,0.149999961,r,1.080000043,r,0.519999981,r,1.429999948,l,0.620000005
2014033,5,2,r,0.049999997,r,0.959999979,l,0.170000002,l,1.080000043,l,0.509999931,l,1.419999957,r,0.620000064
2014033,5,3,r,0.050000042,r,1,l,0.170000046,l,1.130000114,l,0.519999981,l,1.460000038,r,0.639999986
2014033,5,4,r,0.050000034,r,1.019999981,l,0.170000032,l,1.140000105,l,0.550000012,l,1.5,r,0.660000026
2014034,1,1,l,0.050000228,l,3.039999962,r,0.820000231,r,3.869999886,r,1.539999962,r,4.670000076,l,2.269999981
2014034,1,2,r,0.050000153,r,3,l,0.809999883,l,3.699999809,l,1.519999981,l,4.449999809,r,2.269999981
2014034,1,3,r,0.049999982,r,3.080000162,l,0.779999971,l,3.759999514,l,1.580000162,l,4.509999752,r,2.24000001
2014034,1,4,r,0.050000057,r,2.890000105,l,0.649999976,l,3.549999952,l,1.390000224,l,4.470000267,r,2.089999914
2014034,1,5,l,0.049999915,l,2.920000076,r,0.760000169,r,3.720000267,r,1.519999981,r,4.510000229,l,2.230000019
2014034,2,1,l,0.04999999,l,1.720000029,r,0.329999954,r,2.029999971,r,0.870000064,r,2.569999933,l,1.180000067
2014034,2,2,r,0.049999934,r,1.900000095,l,0.349999875,l,2.28000021,l,0.980000019,l,2.869999886,r,1.320000172
2014034,2,3,r,0.049999915,r,1.809999943,l,0.340000123,l,2.139999866,l,0.890000045,l,2.730000019,r,1.279999971
2014034,2,4,l,0.049999923,l,1.880000114,r,0.380000085,r,2.250000238,r,0.99000001,r,2.799999952,l,1.299999952
2014034,2,5,l,0.049999956,l,1.810000062,r,0.350000024,r,2.160000324,r,0.949999928,r,2.720000267,l,1.26000011
2014034,3,1,l,0.050000038,l,1.280000091,r,0.219999999,r,1.470000148,r,0.660000026,r,1.879999995,l,0.839999974
2014034,3,2,l,0.049999971,l,1.299999952,r,0.220000044,r,1.480000019,r,0.669999957,r,1.930000067,l,0.839999914
2014034,3,3,r,0.050000016,r,1.300000072,l,0.230000019,l,1.51000011,l,0.719999969,l,1.940000057,r,0.890000045
2014034,4,1,r,0.049999997,r,1.289999843,l,0.199999973,l,1.449999928,l,0.680000007,l,1.889999986,r,0.860000074
2014034,4,2,l,0.049999997,l,1.259999871,r,0.209999964,r,1.429999948,r,0.670000017,r,1.879999995,l,0.829999983
2014034,4,3,l,0.050000008,l,1.210000038,r,0.180000007,r,1.329999924,r,0.640000045,r,1.799999952,l,0.800000012
2014034,4,4,l,0.04999999,l,1.180000067,r,0.189999983,r,1.309999943,r,0.589999974,r,1.74000001,l,0.76000005
2014034,4,5,l,0.049999982,l,1.170000076,r,0.179999977,r,1.329999924,r,0.600000024,r,1.75,l,0.75999999
2014034,5,1,r,0.050000008,r,1.019999981,l,0.140000045,l,1.119999886,l,0.540000021,l,1.5,r,0.640000045
2014034,5,2,l,0.050000012,l,1.00999999,r,0.129999995,r,1.120000005,r,0.519999981,r,1.470000029,l,0.620000005
2014034,5,3,l,0.050000027,l,1.0200001,r,0.139999941,r,1.129999995,r,0.540000021,r,1.490000129,l,0.609999955
2014040,1,1,l,0.049999788,l,2.789999962,r,0.670000136,r,3.5,r,1.350000024,r,4.170000076,l,2.099999905
2014040,1,2,l,0.049999788,l,2.799999714,r,0.690000117,r,3.5,r,1.350000024,r,4.170000076,l,2.069999695
2014040,1,3,r,0.050000172,r,2.769999981,l,0.860000134,l,3.580000401,l,1.370000362,l,4.169999599,r,2.070000172
2014040,1,4,r,0.049999885,r,2.750000238,l,0.790000141,l,3.560000181,l,1.419999719,l,4.079999447,r,2.129999876
2014040,1,5,l,0.050000228,l,2.71999979,r,0.540000021,r,3.409999847,r,1.340000153,r,4.180000305,l,2.039999962
2014040,2,1,l,0.049999923,l,1.730000257,r,0.360000104,r,2.0400002,r,0.890000105,r,2.549999952,l,1.210000038
2014040,2,2,r,0.049999915,r,1.650000095,l,0.299999923,l,1.909999847,l,0.860000074,l,2.449999809,r,1.170000076
2014040,2,3,r,0.050000049,r,1.630000234,l,0.330000013,l,1.839999795,l,0.889999986,l,2.420000076,r,1.130000234
2014040,2,4,l,0.050000038,l,1.660000205,r,0.340000004,r,1.959999919,r,0.869999945,r,2.4599998,l,1.159999967
2014040,2,5,l,0.050000042,l,1.730000019,r,0.329999894,r,2.089999914,r,0.940000057,r,2.609999895,l,1.279999971
2014040,3,1,r,0.050000001,r,1.210000038,l,0.219999954,l,1.369999886,l,0.629999936,l,1.799999952,r,0.790000021
2014040,3,2,r,0.050000001,r,1.210000038,l,0.229999945,l,1.389999866,l,0.639999926,l,1.799999952,r,0.819999993
2014040,3,3,r,0.050000004,r,1.179999948,l,0.189999998,l,1.330000043,l,0.630000055,l,1.73999989,r,0.789999902
2014040,3,4,r,0.049999956,r,1.179999948,l,0.200000048,l,1.350000024,l,0.629999995,l,1.749999881,r,0.790000081
2014040,3,5,r,0.049999956,r,1.149999976,l,0.210000038,l,1.300000072,l,0.610000014,l,1.709999919,r,0.769999981
2014040,4,1,r,0.050000042,r,1.180000067,l,0.210000008,l,1.319999933,l,0.620000005,l,1.74000001,r,0.800000072
2014040,4,2,r,0.04999999,r,1.139999866,l,0.199999973,l,1.299999952,l,0.599999964,l,1.710000038,r,0.75000006
2014040,4,3,r,0.050000004,r,1.110000014,l,0.199999988,l,1.249999881,l,0.589999974,l,1.679999948,r,0.729999959
2014040,4,4,r,0.049999967,r,1.090000033,l,0.189999953,l,1.219999909,l,0.580000043,l,1.620000005,r,0.719999909
2014040,5,1,r,0.050000023,r,0.99000001,l,0.140000001,l,1.069999933,l,0.519999981,l,1.460000038,r,0.629999995
2014040,5,2,l,0.050000001,l,0.959999979,r,0.160000011,r,1.079999924,r,0.51000005,r,1.409999847,l,0.620000064
2014040,5,3,l,0.050000004,l,0.959999979,r,0.150000036,r,1.080000043,r,0.51000005,r,1.409999967,l,0.609999955
2014040,5,4,l,0.050000057,l,0.959999919,r,0.139999971,r,1.070000052,r,0.5,r,1.419999957,l,0.610000014
2014040,5,5,r,0.050000023,r,0.979999959,l,0.149999991,l,1.100000024,l,0.520000041,l,1.440000057,r,0.629999936
2014046,1,1,r,0.049999848,r,2.850000143,l,0.929999948,l,3.589999914,l,1.48999989,l,4.179999828,r,2.220000029
2014046,1,2,r,0.050000228,r,2.949999809,l,0.690000117,l,3.599999905,l,1.509999752,l,4.329999924,r,2.389999866
2014046,1,3,r,0.050000038,r,2.879999876,l,0.740000069,l,3.700000048,l,1.419999957,l,4.400000572,r,2.169999838
2014046,1,4,l,0.050000094,l,2.690000057,r,0.829999804,r,3.500000477,r,1.410000205,r,4.139999866,l,2.03000021
2014046,1,5,r,0.050000228,r,2.789999962,l,0.670000136,l,3.529999733,l,1.329999924,l,4.199999809,r,2.140000343
2014046,2,1,r,0.050000116,r,1.669999957,l,0.330000073,l,1.990000129,l,0.860000074,l,2.5,r,1.189999938
2014046,2,2,r,0.050000116,r,1.740000129,l,0.370000035,l,2.090000153,l,0.860000074,l,2.610000134,r,1.209999919
2014046,2,3,r,0.04999999,r,1.710000038,l,0.339999944,l,2.059999943,l,0.870000064,l,2.529999971,r,1.220000029
2014046,2,4,r,0.050000001,r,1.720000029,l,0.339999974,l,2.039999962,l,0.859999955,l,2.560000181,r,1.159999847
2014046,2,5,r,0.050000049,r,1.810000062,l,0.349999994,l,2.139999866,l,0.939999938,l,2.639999866,r,1.2700001
2014046,3,1,r,0.050000042,r,1.25,l,0.23999998,l,1.470000029,l,0.649999976,l,1.870000124,r,0.819999933
2014046,3,2,r,0.049999986,r,1.249999881,l,0.279999882,l,1.419999957,l,0.650000036,l,1.840000033,r,0.830000103
2014046,3,3,r,0.050000008,r,1.24000001,l,0.219999969,l,1.429999828,l,0.659999907,l,1.849999905,r,0.829999983
2014046,3,4,l,0.049999949,l,1.26000011,r,0.220000029,r,1.439999938,r,0.659999967,r,1.870000005,l,0.840000033
2014046,4,1,l,0.050000019,l,1.060000062,r,0.170000017,r,1.189999938,r,0.550000012,r,1.580000043,l,0.689999878
2014046,4,2,l,0.050000023,l,1.100000024,r,0.190000013,r,1.24000001,r,0.579999983,r,1.630000114,l,0.73999995
2014046,4,3,l,0.049999952,l,1.039999962,r,0.169999957,r,1.180000067,r,0.549999952,r,1.559999943,l,0.670000076
2014046,4,4,l,0.049999949,l,1.040000081,r,0.159999967,r,1.149999976,r,0.529999971,r,1.550000072,l,0.649999976
2014046,4,5,l,0.050000034,l,1.029999971,r,0.160000041,r,1.150000095,r,0.539999902,r,1.539999962,l,0.670000017
2014046,5,1,l,0.050000001,l,0.990000069,r,0.14000003,r,1.089999914,r,0.520000041,r,1.480000019,l,0.599999964
2014046,5,2,l,0.050000038,l,0.980000079,r,0.139999956,r,1.100000024,r,0.519999921,r,1.470000148,l,0.639999926
2014046,5,3,l,0.050000016,l,0.99999994,r,0.140000045,r,1.100000143,r,0.519999921,r,1.470000029,l,0.620000064
2014046,5,4,l,0.050000053,l,0.960000038,r,0.12999998,r,1.079999924,r,0.49999997,r,1.450000048,l,0.590000033
2014048,1,1,r,0.050000049,r,2.949999809,l,0.899999976,l,3.829999924,l,1.469999909,l,4.449999809,r,2.25
2014048,1,2,l,0.049999885,l,3.109999895,r,1.049999833,r,3.930000067,r,1.580000043,r,4.599999905,l,2.49000001
2014048,1,3,r,0.050000153,r,3.069999695,l,0.900000036,l,4.010000229,l,1.470000267,l,4.619999886,r,2.490000248
2014048,1,4,l,0.049999788,l,3.109999657,r,0.960000098,r,4,r,1.540000081,r,4.619999886,l,2.590000153
2014048,1,5,l,0.050000008,l,2.980000019,r,0.839999974,r,3.809999943,r,1.50999999,r,4.460000038,l,2.400000095
2014048,2,1,r,0.050000019,r,1.689999938,l,0.319999993,l,1.9799999,l,0.839999974,l,2.50999999,r,1.070000052
2014048,2,2,r,0.050000027,r,1.720000148,l,0.310000032,l,1.949999928,l,0.849999964,l,2.5,r,1.110000014
2014048,2,3,r,0.049999963,r,1.710000038,l,0.319999933,l,2.019999981,l,0.859999895,l,2.560000181,r,1.089999914
2014048,2,4,l,0.049999963,l,1.710000038,r,0.269999981,r,1.99000001,r,0.900000095,r,2.620000124,l,1.180000067
2014048,2,5,l,0.050000057,l,1.680000186,r,0.310000062,r,1.970000148,r,0.850000024,r,2.539999723,l,1.120000005
2014048,3,1,l,0.050000001,l,1.200000048,r,0.26000005,r,1.389999866,r,0.649999917,r,1.830000162,l,0.849999964
2014048,3,2,l,0.049999963,l,1.269999981,r,0.210000053,r,1.440000057,r,0.640000105,r,1.859999895,l,0.859999895
2014048,3,3,l,0.050000075,l,1.219999909,r,0.23999989,r,1.419999957,r,0.649999976,r,1.850000024,l,0.850000024
2014048,3,4,l,0.050000094,l,1.189999938,r,0.209999949,r,1.360000014,r,0.659999967,r,1.780000091,l,0.850000024
2014048,4,1,r,0.049999941,r,1.220000029,l,0.239999995,l,1.400000095,l,0.640000105,l,1.799999952,r,0.799999952
2014048,4,2,r,0.050000049,r,1.090000033,l,0.170000046,l,1.2700001,l,0.560000062,l,1.649999976,r,0.709999919
2014048,4,3,r,0.050000053,r,1.089999914,l,0.190000042,l,1.25,l,0.559999943,l,1.630000114,r,0.710000038
2014048,4,4,r,0.049999941,r,1.099999905,l,0.200000033,l,1.269999981,l,0.589999914,l,1.630000114,r,0.730000019
2014048,4,5,r,0.049999952,r,1.170000076,l,0.210000038,l,1.349999905,l,0.619999886,l,1.75,r,0.779999971
2014048,5,1,r,0.050000034,r,0.939999998,l,0.160000041,l,1.059999943,l,0.49999997,l,1.380000114,r,0.609999955
2014048,5,2,r,0.050000027,r,0.939999878,l,0.150000051,l,1.060000062,l,0.48999998,l,1.379999995,r,0.589999974
2014048,5,3,l,0.050000053,l,0.920000076,r,0.139999971,r,1.039999962,r,0.49999997,r,1.370000124,l,0.599999905
2014048,5,4,l,0.050000034,l,0.920000017,r,0.139999941,r,1.029999971,r,0.48999998,r,1.340000153,l,0.589999974
2014048,5,5,l,0.050000016,l,0.920000017,r,0.140000045,r,1.039999962,r,0.48999995,r,1.360000134,l,0.609999955
2014049,1,1,l,0.049999896,l,2.940000057,r,0.469999969,r,3.340000153,r,1.460000038,r,4.349999905,l,1.820000172
2014049,1,2,l,0.049999934,l,2.929999828,r,0.410000056,r,3.170000076,r,1.390000105,r,4.260000229,l,1.740000248
2014049,1,3,l,0.050000049,l,2.819999695,r,0.489999861,r,3.150000095,r,1.400000215,r,4.410000324,l,1.730000138
2014049,1,4,l,0.049999952,l,2.889999866,r,0.440000057,r,3.25,r,1.46999979,r,4.239999771,l,1.840000153
2014049,1,5,l,0.050000116,l,2.930000305,r,0.429999977,r,3.389999866,r,1.330000043,r,4.460000038,l,1.840000033
2014049,2,1,r,0.050000075,r,1.649999976,l,0.2299999,l,1.899999976,l,0.840000033,l,2.5,r,1.050000072
2014049,2,2,l,0.050000038,l,1.720000148,r,0.269999951,r,1.919999957,r,0.889999926,r,2.579999685,l,1.100000024
2014049,2,3,r,0.050000034,r,1.75,l,0.290000051,l,1.970000029,l,0.869999945,l,2.549999952,r,1.069999933
2014049,2,4,r,0.050000094,r,1.709999919,l,0.269999892,l,1.950000167,l,0.860000014,l,2.53000021,r,1.070000052
2014049,2,5,r,0.050000027,r,1.710000157,l,0.280000061,l,2.019999981,l,0.909999907,l,2.590000153,r,1.129999995
2014049,3,1,r,0.049999986,r,1.23999989,l,0.199999958,l,1.409999967,l,0.660000026,l,1.909999967,r,0.800000131
2014049,3,2,r,0.050000053,r,1.269999981,l,0.200000033,l,1.430000067,l,0.670000076,l,1.890000105,r,0.819999933
2014049,3,3,r,0.050000053,r,1.25,l,0.200000033,l,1.450000048,l,0.670000076,l,1.890000105,r,0.829999924
2014049,3,4,r,0.050000057,r,1.2700001,l,0.200000033,l,1.429999948,l,0.669999957,l,1.919999957,r,0.820000052
2014049,4,1,r,0.050000053,r,1.25999999,l,0.180000052,l,1.400000095,l,0.650000095,l,1.870000124,r,0.799999952
2014049,4,2,l,0.050000023,l,1.269999981,r,0.180000022,r,1.400000095,r,0.670000017,r,1.830000162,l,0.809999883
2014049,4,3,l,0.050000042,l,1.269999981,r,0.190000027,r,1.430000067,r,0.680000067,r,1.870000124,l,0.819999933
2014049,4,4,l,0.04999999,l,1.269999981,r,0.199999973,r,1.399999857,r,0.659999907,r,1.849999905,l,0.800000012
2014049,4,5,l,0.049999982,l,1.24000001,r,0.209999949,r,1.420000076,r,0.680000067,r,1.879999876,l,0.799999952
2014049,5,1,r,0.050000034,r,1.130000114,l,0.129999951,l,1.230000019,l,0.599999964,l,1.680000067,r,0.709999979
2014049,5,2,r,0.050000023,r,1.110000134,l,0.160000041,l,1.230000019,l,0.579999983,l,1.650000095,r,0.689999998
2014049,5,3,r,0.050000049,r,1.129999995,l,0.159999937,l,1.209999919,l,0.590000033,l,1.659999967,r,0.689999938
2014049,5,4,r,0.050000027,r,1.120000005,l,0.160000041,l,1.230000138,l,0.599999964,l,1.649999976,r,0.720000088
2014049,5,5,l,0.049999941,l,1.140000105,r,0.159999952,r,1.25999999,r,0.629999995,r,1.700000048,l,0.730000019
2014050,1,1,l,0.049999963,l,3.160000086,r,0.749999762,r,3.970000029,r,1.439999819,r,4.670000076,l,2.390000105
2014050,1,2,l,0.04999999,l,3.009999752,r,0.810000002,r,3.699999809,r,1.539999962,r,4.489999771,l,2.300000191
2014050,1,3,l,0.049999885,l,3.270000219,r,0.890000045,r,3.970000029,r,1.73999989,r,4.879999638,l,2.49000001
2014050,1,4,l,0.049999867,l,2.930000544,r,0.859999835,r,3.700000048,r,1.600000024,r,4.470000267,l,2.230000257
2014050,1,5,l,0.049999885,l,3.060000181,r,0.779999912,r,3.930000067,r,1.649999738,r,4.679999828,l,2.470000029
2014050,2,1,l,0.050000038,l,1.629999995,r,0.300000042,r,1.919999957,r,0.780000031,r,2.430000067,l,1.149999976
2014050,2,2,l,0.050000075,l,1.659999967,r,0.320000052,r,1.950000167,r,0.840000033,r,2.440000057,l,1.149999976
2014050,2,3,l,0.050000057,l,1.749999881,r,0.330000043,r,2.049999952,r,0.889999986,r,2.609999895,l,1.209999919
2014050,2,4,l,0.049999896,l,1.700000286,r,0.340000093,r,1.990000248,r,0.860000074,r,2.539999962,l,1.180000067
2014050,2,5,l,0.049999975,l,1.689999938,r,0.360000044,r,1.999999881,r,0.879999995,r,2.559999943,l,1.2299999
2014050,3,1,r,0.049999997,r,1.2299999,l,0.189999983,l,1.419999957,l,0.630000055,l,1.860000014,r,0.810000122
2014050,3,2,l,0.050000057,l,1.110000014,r,0.200000033,r,1.280000091,r,0.560000062,r,1.659999967,l,0.7299999
2014050,3,3,l,0.050000057,l,1.2299999,r,0.220000014,r,1.409999967,r,0.639999986,r,1.850000024,l,0.820000052
2014050,3,4,l,0.050000042,l,1.140000105,r,0.219999999,r,1.339999914,r,0.610000134,r,1.730000019,l,0.779999971
2014050,3,5,l,0.050000034,l,1.24000001,r,0.200000003,r,1.420000076,r,0.650000036,r,1.819999933,l,0.819999874
2014050,4,1,r,0.049999941,r,1.099999905,l,0.200000033,l,1.25999999,l,0.600000024,l,1.620000124,r,0.74000001
2014050,4,2,r,0.049999941,r,1.120000124,l,0.210000023,l,1.269999981,l,0.620000005,l,1.640000105,r,0.75
2014050,4,3,l,0.050000001,l,1.129999876,r,0.179999992,r,1.279999971,r,0.599999964,r,1.669999838,l,0.740000069
2014050,4,4,r,0.050000042,r,1.059999943,l,0.180000037,l,1.200000048,l,0.569999933,l,1.589999914,r,0.700000048
2014050,4,5,r,0.050000038,r,1.080000043,l,0.190000027,l,1.240000129,l,0.589999974,l,1.610000014,r,0.73999995
2014050,5,1,r,0.049999963,r,0.950000048,l,0.159999982,l,1.049999952,l,0.519999981,l,1.390000105,r,0.609999895
2014050,5,2,l,0.049999952,l,0.960000038,r,0.139999986,r,1.049999952,r,0.5,r,1.400000095,l,0.600000024
2014050,5,3,l,0.050000049,l,0.959999919,r,0.149999946,r,1.080000043,r,0.519999981,r,1.429999948,l,0.620000005
2014050,5,4,l,0.050000008,l,0.919999897,r,0.130000055,r,1,r,0.479999959,r,1.359999895,l,0.569999993
2014050,5,5,l,0.050000008,l,0.919999897,r,0.150000036,r,1.019999981,r,0.50000006,r,1.359999895,l,0.589999974
2014051,1,1,r,0.050000459,r,3.450000048,l,0.490000039,l,3.99000001,l,1.719999552,l,5.110000134,r,2.370000124
2014051,1,2,r,0.050000191,r,3.340000153,l,0.630000114,l,3.880000114,l,1.680000305,l,5,r,2.270000458
2014051,1,3,r,0.049999811,r,3.829999447,l,0.839999795,l,4.539999485,l,1.879999757,l,5.669999599,r,2.940000057
2014051,1,4,r,0.050000094,r,3.379999638,l,0.749999881,l,3.929999828,l,1.799999595,l,5.179999828,r,2.379999638
2014051,2,1,r,0.050000116,r,2.559999943,l,0.450000197,l,2.880000114,l,1.309999824,l,3.760000229,r,1.709999919
2014051,2,2,r,0.050000172,r,2.490000248,l,0.53000021,l,2.849999905,l,1.260000229,l,3.629999638,r,1.699999809
2014051,2,3,r,0.049999904,r,2.450000048,l,0.430000007,l,2.770000219,l,1.220000029,l,3.589999914,r,1.669999838
2014051,2,4,r,0.050000116,r,2.639999866,l,0.47999993,l,2.950000286,l,1.379999995,l,3.720000267,r,1.780000091
2014051,3,1,r,0.050000086,r,1.540000081,l,0.249999896,l,1.730000138,l,0.790000081,l,2.270000219,r,1.0200001
2014051,3,2,r,0.050000068,r,1.469999909,l,0.23999989,l,1.679999948,l,0.76000011,l,2.190000057,r,0.949999928
2014051,3,3,r,0.050000094,r,1.550000072,l,0.259999901,l,1.7299999,l,0.789999843,l,2.260000229,r,0.999999881
2014051,3,4,r,0.049999904,r,1.379999876,l,0.259999931,l,1.580000162,l,0.73999995,l,2.080000162,r,0.920000017
2014051,3,5,r,0.050000001,r,1.600000143,l,0.290000021,l,1.799999952,l,0.810000241,l,2.330000162,r,1.069999933
2014051,4,1,r,0.049999923,r,1.390000105,l,0.229999989,l,1.549999952,l,0.730000019,l,2.0400002,r,0.910000086
2014051,4,2,r,0.049999982,r,1.339999914,l,0.20999983,l,1.479999781,l,0.700000048,l,1.999999762,r,0.870000124
2014051,4,3,r,0.050000116,r,1.340000033,l,0.219999954,l,1.499999881,l,0.709999979,l,1.990000129,r,0.870000064
2014051,4,4,r,0.049999934,r,1.299999952,l,0.210000023,l,1.450000048,l,0.680000067,l,1.929999828,r,0.839999914
2014051,4,5,r,0.050000094,r,1.349999785,l,0.209999949,l,1.490000129,l,0.689999938,l,1.9799999,r,0.860000014
2014051,5,1,l,0.050000057,l,1.080000043,r,0.139999971,r,1.179999948,r,0.560000062,r,1.590000033,l,0.669999957
2014051,5,2,l,0.050000001,l,1.059999943,r,0.149999902,r,1.180000067,r,0.560000002,r,1.580000162,l,0.649999917
2014051,5,3,r,0.049999915,r,1.090000153,l,0.150000051,l,1.190000057,l,0.559999883,l,1.599999905,r,0.660000026
2014051,5,4,r,0.049999904,r,1.160000086,l,0.14000006,l,1.270000219,l,0.600000083,l,1.710000277,r,0.719999969
2014052,1,1,l,0.050000209,l,3.360000134,r,0.789999962,r,4.080000401,r,1.789999962,r,4.870000362,l,2.5
2014052,1,2,l,0.049999915,l,3.210000038,r,0.709999979,r,3.920000076,r,1.559999943,r,4.539999962,l,2.400000095
2014052,1,3,l,0.050000228,l,3.019999981,r,0.659999907,r,3.869999886,r,1.440000057,r,4.699999809,l,2.329999924
2014052,1,4,r,0.049999952,r,3.190000057,l,0.640000105,l,3.949999809,l,1.599999905,l,4.690000057,r,2.409999847
2014052,1,5,l,0.049999934,l,3.090000153,r,0.799999952,r,3.769999981,r,1.570000172,r,4.550000191,l,2.289999962
2014052,2,1,l,0.050000038,l,1.750000119,r,0.359999985,r,2.100000143,r,0.939999878,r,2.669999838,l,1.220000148
2014052,2,2,r,0.049999986,r,1.749999881,l,0.350000054,l,2.050000191,l,0.900000036,l,2.580000162,r,1.249999881
2014052,2,3,l,0.050000016,l,1.669999957,r,0.300000012,r,1.9799999,r,0.870000005,r,2.510000229,l,1.159999967
2014052,3,1,l,0.050000057,l,1.2700001,r,0.200000033,r,1.449999928,r,0.649999976,r,1.899999976,l,0.830000043
2014052,3,2,l,0.049999952,l,1.24000001,r,0.220000029,r,1.420000076,r,0.659999967,r,1.829999924,l,0.820000052
2014052,3,3,l,0.049999997,l,1.2700001,r,0.180000052,r,1.399999976,r,0.639999986,r,1.820000052,l,0.830000043
2014052,4,1,l,0.049999993,l,1.180000067,r,0.189999983,r,1.339999914,r,0.629999995,r,1.75,l,0.779999971
2014052,4,2,l,0.049999982,l,1.170000076,r,0.189999968,r,1.329999924,r,0.629999995,r,1.75,l,0.769999981
2014052,4,3,l,0.049999997,l,1.219999909,r,0.25000003,r,1.370000005,r,0.640000045,r,1.840000033,l,0.810000122
2014052,4,4,l,0.049999952,l,1.150000095,r,0.190000057,r,1.289999962,r,0.590000033,r,1.680000067,l,0.730000019
2014052,5,1,l,0.049999982,l,0.930000067,r,0.140000015,r,1,r,0.49999997,r,1.390000105,l,0.590000033
2014052,5,2,l,0.049999978,l,0.959999979,r,0.139999956,r,1.070000052,r,0.509999931,r,1.389999986,l,0.609999955
2014052,5,3,l,0.050000016,l,0.960000038,r,0.139999986,r,1.070000052,r,0.5,r,1.449999928,l,0.580000043
2014053,1,1,l,0.050000049,l,2.75,r,0.719999909,r,3.509999752,r,1.449999928,r,4.170000076,l,2.159999847
2014053,1,2,l,0.049999963,l,2.879999876,r,0.660000086,r,3.5400002,r,1.359999895,r,4.390000343,l,2.200000048
2014053,1,3,r,0.050000068,r,2.549999714,l,0.650000215,l,3.230000019,l,1.279999852,l,3.880000114,r,1.790000081
2014053,1,4,l,0.050000116,l,2.690000057,r,0.709999979,r,3.380000114,r,1.419999957,r,4.070000172,l,1.959999919
2014053,1,5,l,0.050000049,l,2.75,r,0.690000176,r,3.389999866,r,1.400000215,r,4.139999866,l,2.029999733
2014053,2,1,l,0.049999982,l,1.529999971,r,0.26000002,r,1.779999971,r,0.769999981,r,2.379999876,l,1.019999981
2014053,2,2,r,0.050000008,r,1.649999857,l,0.329999983,l,1.950000048,l,0.849999964,l,2.450000048,r,1.099999905
2014053,2,3,r,0.049999956,r,1.639999986,l,0.350000024,l,1.929999948,l,0.850000024,l,2.460000038,r,1.110000014
2014053,2,4,r,0.049999971,r,1.75999999,l,0.339999944,l,2.070000172,l,0.869999886,l,2.590000153,r,1.180000067
2014053,2,5,r,0.050000019,r,1.560000062,l,0.310000002,l,1.879999995,l,0.800000012,l,2.390000105,r,1.030000091
2014053,3,1,l,0.050000019,l,1.179999948,r,0.170000017,r,1.320000052,r,0.609999955,r,1.76000011,l,0.76000005
2014053,3,2,l,0.050000012,l,1.149999976,r,0.170000017,r,1.289999962,r,0.620000005,r,1.690000057,l,0.75
2014053,3,3,l,0.049999941,l,1.150000095,r,0.159999952,r,1.279999971,r,0.580000043,r,1.710000038,l,0.74000001
2014053,3,4,l,0.050000016,l,1.160000086,r,0.160000026,r,1.279999971,r,0.589999974,r,1.730000019,l,0.719999969
2014053,3,5,l,0.050000008,l,1.230000019,r,0.180000007,r,1.359999895,r,0.640000045,r,1.819999933,l,0.790000021
